"pid","grp","duration","entry","exit","num"
2247,"finish",-99,75,287,7046
2249,"finish",-99,75,290,7046
2258,"finish",-99,75,285,7046
2263,"finish",-99,75,285,7046
2264,"finish",-99,75,284,7046
2270,"finish",-99,75,286,7046
2276,"finish",-99,76,286,7046
2277,"finish",-99,76,289,7046
2285,"finish",-99,76,286,7046
2286,"finish",-99,76,287,7046
2304,"finish",-99,76,293,7046
2315,"finish",-99,77,296,7046
2327,"finish",-99,77,294,7046
2338,"finish",-99,78,288,7046
2341,"finish",-99,78,293,7046
2352,"finish",-99,78,292,7046
2354,"finish",-99,78,290,7046
2375,"finish",-99,79,295,7046
2379,"finish",-99,79,292,7046
2383,"finish",-99,79,291,7046
2392,"finish",-99,80,295,7046
2394,"finish",-99,80,295,7046
2402,"finish",-99,80,296,7046
2404,"finish",-99,80,299,7046
2427,"finish",-99,81,299,7046
2443,"finish",-99,81,300,7046
2448,"finish",-99,81,298,7046
2456,"finish",-99,82,299,7046
2460,"finish",-99,82,297,7046
2465,"finish",-99,82,303,7046
2472,"finish",-99,82,308,7046
2477,"finish",-99,82,303,7046
2489,"finish",-99,83,301,7046
2500,"finish",-99,83,303,7046
2501,"finish",-99,83,303,7046
2513,"finish",-99,83,305,7046
2514,"finish",-99,83,305,7046
2521,"finish",-99,84,306,7046
2529,"finish",-99,84,303,7046
2532,"finish",-99,84,308,7046
2533,"finish",-99,84,304,7046
2538,"finish",-99,84,306,7046
2539,"finish",-99,84,314,7046
2542,"finish",-99,84,307,7046
2543,"finish",-99,84,304,7046
2557,"finish",-99,84,309,7046
2571,"finish",-99,85,305,7046
2589,"finish",-99,86,310,7046
2608,"finish",-99,86,312,7046
2631,"finish",-99,87,316,7046
2645,"finish",-99,88,315,7046
2656,"finish",-99,88,314,7046
2665,"finish",-99,88,325,7046
2672,"finish",-99,88,314,7046
2682,"finish",-99,89,319,7046
2687,"finish",-99,89,316,7046
2692,"finish",-99,89,317,7046
2700,"finish",-99,89,316,7046
2725,"finish",-99,90,318,7046
2740,"finish",-99,90,320,7046
2744,"finish",-99,91,323,7046
2760,"finish",-99,91,321,7046
2769,"finish",-99,91,321,7046
2779,"finish",-99,92,325,7046
2781,"finish",-99,92,325,7046
2803,"finish",-99,92,322,7046
2805,"finish",-99,92,327,7046
2810,"finish",-99,92,327,7046
2817,"finish",-99,93,325,7046
2828,"finish",-99,93,330,7046
2834,"finish",-99,93,327,7046
2836,"finish",-99,93,328,7046
2838,"finish",-99,93,327,7046
2839,"finish",-99,93,328,7046
2842,"finish",-99,93,327,7046
2845,"finish",-99,93,327,7046
2853,"finish",-99,94,336,7046
2857,"finish",-99,94,331,7046
2867,"finish",-99,94,335,7046
2871,"finish",-99,94,334,7046
2878,"finish",-99,95,333,7046
2879,"finish",-99,95,328,7046
2881,"finish",-99,95,332,7046
2882,"finish",-99,95,332,7046
2884,"finish",-99,95,334,7046
2901,"finish",-99,95,330,7046
2904,"finish",-99,95,333,7046
2918,"finish",-99,96,337,7046
2932,"finish",-99,96,334,7046
2933,"finish",-99,96,336,7046
2934,"finish",-99,96,336,7046
2935,"finish",-99,96,338,7046
2961,"finish",-99,97,334,7046
2964,"finish",-99,97,336,7046
2970,"finish",-99,97,336,7046
2972,"finish",-99,97,344,7046
2978,"finish",-99,98,340,7046
2979,"finish",-99,98,339,7046
3011,"finish",-99,99,339,7046
3034,"finish",-99,99,343,7046
3039,"finish",-99,100,343,7046
3055,"finish",-99,100,344,7046
3075,"finish",-99,101,345,7046
3085,"finish",-99,101,349,7046
3088,"finish",-99,101,344,7046
3091,"finish",-99,101,348,7046
3105,"finish",-99,102,353,7046
3113,"finish",-99,102,350,7046
3114,"finish",-99,102,350,7046
3124,"finish",-99,102,349,7046
3148,"finish",-99,103,355,7046
3156,"finish",-99,103,362,7046
3176,"finish",-99,104,351,7046
3187,"finish",-99,104,353,7046
3190,"finish",-99,104,356,7046
3197,"finish",-99,104,353,7046
3206,"finish",-99,105,353,7046
3212,"finish",-99,105,361,7046
3222,"finish",-99,106,356,7046
3234,"finish",-99,106,356,7046
3240,"finish",-99,106,357,7046
3241,"finish",-99,106,357,7046
3244,"finish",-99,106,357,7046
3248,"finish",-99,106,363,7046
3261,"finish",-99,106,359,7046
3263,"finish",-99,107,359,7046
3267,"finish",-99,107,359,7046
3270,"finish",-99,107,358,7046
3279,"finish",-99,107,360,7046
3284,"finish",-99,107,358,7046
3288,"finish",-99,107,363,7046
3289,"finish",-99,107,363,7046
3304,"finish",-99,108,363,7046
3305,"finish",-99,108,362,7046
3306,"finish",-99,108,366,7046
3314,"finish",-99,108,361,7046
3332,"finish",-99,109,367,7046
3333,"finish",-99,109,368,7046
3336,"finish",-99,109,370,7046
3364,"finish",-99,110,368,7046
3365,"finish",-99,110,367,7046
3371,"finish",-99,110,372,7046
3384,"finish",-99,110,370,7046
3407,"finish",-99,111,374,7046
3417,"finish",-99,111,372,7046
3434,"finish",-99,112,378,7046
3436,"finish",-99,112,375,7046
3439,"finish",-99,112,372,7046
3460,"finish",-99,113,375,7046
3466,"finish",-99,113,374,7046
3469,"finish",-99,113,375,7046
3471,"finish",-99,113,373,7046
3483,"finish",-99,114,375,7046
3484,"finish",-99,114,379,7046
3485,"finish",-99,114,377,7046
3487,"finish",-99,114,378,7046
3495,"finish",-99,114,378,7046
3507,"finish",-99,115,375,7046
3521,"finish",-99,115,378,7046
3523,"finish",-99,115,378,7046
3528,"finish",-99,115,382,7046
3530,"finish",-99,115,380,7046
3534,"finish",-99,116,380,7046
3536,"finish",-99,116,380,7046
3541,"finish",-99,116,382,7046
3546,"finish",-99,116,377,7046
3554,"finish",-99,116,383,7046
3564,"finish",-99,117,384,7046
3566,"finish",-99,117,384,7046
3571,"finish",-99,117,381,7046
3573,"finish",-99,117,386,7046
3582,"finish",-99,117,392,7046
3600,"finish",-99,118,384,7046
3605,"finish",-99,118,386,7046
3606,"finish",-99,118,383,7046
3610,"finish",-99,118,386,7046
3613,"finish",-99,118,392,7046
3614,"finish",-99,118,388,7046
3623,"finish",-99,119,393,7046
3624,"finish",-99,119,386,7046
3630,"finish",-99,119,385,7046
3636,"finish",-99,119,388,7046
3654,"finish",-99,120,394,7046
3655,"finish",-99,120,387,7046
3657,"finish",-99,120,391,7046
3661,"finish",-99,120,391,7046
3671,"finish",-99,120,390,7046
3675,"finish",-99,120,393,7046
3681,"finish",-99,120,391,7046
3687,"finish",-99,121,393,7046
3690,"finish",-99,121,393,7046
3694,"finish",-99,121,392,7046
3707,"finish",-99,122,392,7046
3716,"finish",-99,122,395,7046
3731,"finish",-99,123,394,7046
3732,"finish",-99,123,393,7046
3733,"finish",-99,123,396,7046
3738,"finish",-99,123,398,7046
3744,"finish",-99,123,397,7046
3768,"finish",-99,124,396,7046
3772,"finish",-99,124,401,7046
3785,"finish",-99,124,395,7046
3792,"finish",-99,125,401,7046
3794,"finish",-99,125,397,7046
3801,"finish",-99,125,406,7046
3809,"finish",-99,125,399,7046
3811,"finish",-99,125,400,7046
3815,"finish",-99,125,407,7046
3817,"finish",-99,126,401,7046
3824,"finish",-99,126,404,7046
3826,"finish",-99,126,409,7046
3834,"finish",-99,126,406,7046
3836,"finish",-99,126,405,7046
3841,"finish",-99,126,408,7046
3858,"finish",-99,127,404,7046
3861,"finish",-99,127,404,7046
3862,"finish",-99,127,406,7046
3875,"finish",-99,127,404,7046
3883,"finish",-99,128,403,7046
3891,"finish",-99,128,406,7046
3893,"finish",-99,128,411,7046
3903,"finish",-99,128,410,7046
3909,"finish",-99,129,409,7046
3913,"finish",-99,129,409,7046
3924,"finish",-99,129,412,7046
3934,"finish",-99,129,414,7046
3941,"finish",-99,130,412,7046
3942,"finish",-99,130,410,7046
3955,"finish",-99,130,415,7046
3980,"finish",-99,131,416,7046
3981,"finish",-99,131,413,7046
3982,"finish",-99,131,415,7046
3983,"finish",-99,131,413,7046
3986,"finish",-99,131,412,7046
3992,"finish",-99,131,413,7046
3997,"finish",-99,132,413,7046
4007,"finish",-99,132,417,7046
4017,"finish",-99,132,417,7046
4024,"finish",-99,132,419,7046
4030,"finish",-99,133,420,7046
4044,"finish",-99,133,425,7046
4051,"finish",-99,133,425,7046
4059,"finish",-99,134,422,7046
4063,"finish",-99,134,420,7046
4079,"finish",-99,134,424,7046
4081,"finish",-99,134,420,7046
4085,"finish",-99,134,423,7046
4089,"finish",-99,134,425,7046
4100,"finish",-99,135,420,7046
4146,"finish",-99,137,424,7046
4148,"finish",-99,137,427,7046
4149,"finish",-99,137,425,7046
4154,"finish",-99,137,427,7046
4155,"finish",-99,137,427,7046
4157,"finish",-99,137,430,7046
4161,"finish",-99,137,424,7046
4162,"finish",-99,137,430,7046
4163,"finish",-99,137,434,7046
4183,"finish",-99,138,431,7046
4186,"finish",-99,139,430,7046
4198,"finish",-99,139,430,7046
4201,"finish",-99,139,434,7046
4203,"finish",-99,139,430,7046
4221,"finish",-99,140,429,7046
4225,"finish",-99,140,435,7046
4227,"finish",-99,140,434,7046
4234,"finish",-99,140,432,7046
4241,"finish",-99,141,442,7046
4242,"finish",-99,141,435,7046
4257,"finish",-99,141,437,7046
4274,"finish",-99,141,436,7046
4275,"finish",-99,141,435,7046
4279,"finish",-99,141,435,7046
4291,"finish",-99,142,438,7046
4292,"finish",-99,142,435,7046
4316,"finish",-99,143,439,7046
4325,"finish",-99,143,439,7046
4345,"finish",-99,144,438,7046
4346,"finish",-99,144,442,7046
4353,"finish",-99,144,440,7046
4357,"finish",-99,144,445,7046
4360,"finish",-99,144,441,7046
4369,"finish",-99,145,443,7046
4370,"finish",-99,145,445,7046
4391,"finish",-99,146,449,7046
4405,"finish",-99,146,448,7046
4410,"finish",-99,146,450,7046
4417,"finish",-99,147,447,7046
4420,"finish",-99,147,445,7046
4421,"finish",-99,147,451,7046
4429,"finish",-99,147,446,7046
4468,"finish",-99,148,451,7046
4473,"finish",-99,148,454,7046
4481,"finish",-99,149,449,7046
4486,"finish",-99,149,452,7046
4495,"finish",-99,149,453,7046
4498,"finish",-99,149,459,7046
4499,"finish",-99,150,454,7046
4503,"finish",-99,150,457,7046
4513,"finish",-99,150,455,7046
4516,"finish",-99,150,457,7046
4522,"finish",-99,150,453,7046
4523,"finish",-99,150,462,7046
4548,"finish",-99,151,456,7046
4549,"finish",-99,151,455,7046
4551,"finish",-99,151,457,7046
4553,"finish",-99,151,453,7046
4584,"finish",-99,152,466,7046
4585,"finish",-99,152,458,7046
4590,"finish",-99,152,457,7046
4605,"finish",-99,153,462,7046
4612,"finish",-99,153,464,7046
4615,"finish",-99,153,460,7046
4618,"finish",-99,153,462,7046
4620,"finish",-99,153,460,7046
4623,"finish",-99,154,462,7046
4627,"finish",-99,154,461,7046
4640,"finish",-99,154,464,7046
4645,"finish",-99,154,461,7046
4659,"finish",-99,155,466,7046
4678,"finish",-99,156,467,7046
4682,"finish",-99,156,467,7046
4688,"finish",-99,156,465,7046
4694,"finish",-99,156,470,7046
4713,"finish",-99,157,469,7046
4718,"finish",-99,157,472,7046
4727,"finish",-99,157,471,7046
4755,"finish",-99,158,472,7046
4761,"finish",-99,159,475,7046
4767,"finish",-99,159,471,7046
4768,"finish",-99,159,472,7046
4771,"finish",-99,159,475,7046
4778,"finish",-99,159,471,7046
4801,"finish",-99,160,476,7046
4805,"finish",-99,160,476,7046
4808,"finish",-99,160,479,7046
4840,"finish",-99,161,475,7046
4851,"finish",-99,162,482,7046
4853,"finish",-99,162,477,7046
4858,"finish",-99,162,481,7046
4891,"finish",-99,163,485,7046
4899,"finish",-99,163,484,7046
4900,"finish",-99,163,486,7046
4918,"finish",-99,164,483,7046
4922,"finish",-99,164,487,7046
4933,"finish",-99,164,483,7046
4946,"finish",-99,165,482,7046
4948,"finish",-99,165,486,7046
4950,"finish",-99,165,485,7046
4962,"finish",-99,165,487,7046
4971,"finish",-99,166,491,7046
4976,"finish",-99,166,489,7046
4980,"finish",-99,166,490,7046
4987,"finish",-99,166,489,7046
4988,"finish",-99,166,492,7046
4990,"finish",-99,166,489,7046
5005,"finish",-99,167,493,7046
5010,"finish",-99,167,491,7046
5012,"finish",-99,167,490,7046
5021,"finish",-99,168,490,7046
5026,"finish",-99,168,494,7046
5031,"finish",-99,168,492,7046
5032,"finish",-99,168,492,7046
5056,"finish",-99,169,499,7046
5060,"finish",-99,169,493,7046
5074,"finish",-99,169,497,7046
5076,"finish",-99,169,495,7046
5078,"finish",-99,170,492,7046
5084,"finish",-99,170,495,7046
5090,"finish",-99,170,501,7046
5098,"finish",-99,170,496,7046
5106,"finish",-99,170,496,7046
5114,"finish",-99,171,501,7046
5115,"finish",-99,171,499,7046
5123,"finish",-99,171,500,7046
5126,"finish",-99,171,500,7046
5151,"finish",-99,172,498,7046
5156,"finish",-99,172,503,7046
5158,"finish",-99,172,502,7046
5165,"finish",-99,172,505,7046
5171,"finish",-99,172,503,7046
5173,"finish",-99,172,502,7046
5174,"finish",-99,172,507,7046
5189,"finish",-99,173,509,7046
5190,"finish",-99,173,503,7046
5193,"finish",-99,173,505,7046
5196,"finish",-99,173,505,7046
5203,"finish",-99,174,505,7046
5211,"finish",-99,174,507,7046
5228,"finish",-99,175,510,7046
5235,"finish",-99,175,508,7046
5237,"finish",-99,175,512,7046
5240,"finish",-99,175,515,7046
5241,"finish",-99,175,509,7046
5245,"finish",-99,175,511,7046
5253,"finish",-99,176,516,7046
5261,"finish",-99,176,517,7046
5262,"finish",-99,176,514,7046
5271,"finish",-99,177,518,7046
5274,"finish",-99,177,514,7046
5285,"finish",-99,177,515,7046
5286,"finish",-99,177,517,7046
5287,"finish",-99,177,516,7046
5310,"finish",-99,178,520,7046
5314,"finish",-99,178,520,7046
5331,"finish",-99,179,523,7046
5332,"finish",-99,179,522,7046
5334,"finish",-99,179,522,7046
5335,"finish",-99,179,521,7046
5336,"finish",-99,179,523,7046
5338,"finish",-99,179,522,7046
5341,"finish",-99,179,520,7046
5346,"finish",-99,179,521,7046
5347,"finish",-99,179,524,7046
5348,"finish",-99,179,523,7046
5365,"finish",-99,180,524,7046
5368,"finish",-99,180,525,7046
5374,"finish",-99,180,524,7046
5385,"finish",-99,180,530,7046
5386,"finish",-99,180,529,7046
5387,"finish",-99,181,530,7046
5394,"finish",-99,181,528,7046
5411,"finish",-99,182,530,7046
5417,"finish",-99,182,533,7046
5421,"finish",-99,182,532,7046
5424,"finish",-99,182,533,7046
5426,"finish",-99,182,533,7046
5445,"finish",-99,183,539,7046
5459,"finish",-99,183,540,7046
5461,"finish",-99,183,538,7046
5464,"finish",-99,183,537,7046
5465,"finish",-99,183,536,7046
5468,"finish",-99,183,539,7046
5474,"finish",-99,183,540,7046
5475,"finish",-99,183,537,7046
5481,"finish",-99,183,536,7046
5483,"finish",-99,184,537,7046
5489,"finish",-99,184,544,7046
5493,"finish",-99,184,539,7046
5500,"finish",-99,184,542,7046
5504,"finish",-99,184,539,7046
5508,"finish",-99,185,543,7046
5521,"finish",-99,185,549,7046
5538,"finish",-99,186,545,7046
5542,"finish",-99,186,545,7046
5546,"finish",-99,186,546,7046
5548,"finish",-99,186,549,7046
5549,"finish",-99,186,547,7046
5551,"finish",-99,186,547,7046
5554,"finish",-99,186,546,7046
5563,"finish",-99,187,550,7046
5573,"finish",-99,187,548,7046
5585,"finish",-99,187,551,7046
5589,"finish",-99,187,555,7046
5599,"finish",-99,188,551,7046
5613,"finish",-99,188,552,7046
5616,"finish",-99,188,553,7046
5618,"finish",-99,188,556,7046
5628,"finish",-99,189,556,7046
5630,"finish",-99,189,555,7046
5635,"finish",-99,189,557,7046
5641,"finish",-99,189,560,7046
5644,"finish",-99,189,559,7046
5649,"finish",-99,189,557,7046
5650,"finish",-99,189,561,7046
5651,"finish",-99,189,558,7046
5652,"finish",-99,189,555,7046
5677,"finish",-99,190,559,7046
5678,"finish",-99,191,563,7046
5685,"finish",-99,191,564,7046
5692,"finish",-99,191,569,7046
5706,"finish",-99,191,566,7046
5711,"finish",-99,192,566,7046
5714,"finish",-99,192,568,7046
5718,"finish",-99,192,564,7046
5721,"finish",-99,192,568,7046
5722,"finish",-99,192,565,7046
5738,"finish",-99,193,568,7046
5743,"finish",-99,193,572,7046
5749,"finish",-99,193,570,7046
5751,"finish",-99,193,574,7046
5752,"finish",-99,193,577,7046
5753,"finish",-99,193,571,7046
5761,"finish",-99,193,574,7046
5762,"finish",-99,193,577,7046
5798,"finish",-99,194,577,7046
5801,"finish",-99,195,575,7046
5809,"finish",-99,195,577,7046
5812,"finish",-99,195,579,7046
5815,"finish",-99,195,578,7046
5855,"finish",-99,196,582,7046
5856,"finish",-99,196,591,7046
5859,"finish",-99,196,584,7046
5860,"finish",-99,196,582,7046
5861,"finish",-99,196,583,7046
5876,"finish",-99,197,583,7046
5885,"finish",-99,197,590,7046
5887,"finish",-99,197,588,7046
5890,"finish",-99,197,584,7046
5891,"finish",-99,197,586,7046
5895,"finish",-99,198,589,7046
5901,"finish",-99,198,588,7046
5902,"finish",-99,198,597,7046
5903,"finish",-99,198,590,7046
5907,"finish",-99,198,590,7046
5908,"finish",-99,198,590,7046
5932,"finish",-99,199,590,7046
5933,"finish",-99,199,593,7046
5936,"finish",-99,199,591,7046
5949,"finish",-99,200,593,7046
5957,"finish",-99,200,596,7046
5958,"finish",-99,200,594,7046
5959,"finish",-99,200,606,7046
5960,"finish",-99,200,593,7046
5963,"finish",-99,200,596,7046
5979,"finish",-99,201,597,7046
5981,"finish",-99,201,599,7046
5987,"finish",-99,201,604,7046
6000,"finish",-99,201,600,7046
6007,"finish",-99,202,598,7046
6010,"finish",-99,202,602,7046
6013,"finish",-99,202,599,7046
6019,"finish",-99,202,603,7046
6020,"finish",-99,202,603,7046
6030,"finish",-99,202,602,7046
6037,"finish",-99,203,604,7046
6041,"finish",-99,203,604,7046
6049,"finish",-99,203,608,7046
6062,"finish",-99,204,607,7046
6064,"finish",-99,204,606,7046
6072,"finish",-99,204,607,7046
6073,"finish",-99,204,605,7046
6083,"finish",-99,204,610,7046
6084,"finish",-99,204,611,7046
6087,"finish",-99,204,613,7046
6097,"finish",-99,205,611,7046
6100,"finish",-99,205,611,7046
6108,"finish",-99,205,614,7046
6109,"finish",-99,205,610,7046
6112,"finish",-99,205,613,7046
6118,"finish",-99,206,614,7046
6120,"finish",-99,206,614,7046
6122,"finish",-99,206,612,7046
6127,"finish",-99,206,619,7046
6129,"finish",-99,206,616,7046
6131,"finish",-99,206,614,7046
6134,"finish",-99,206,613,7046
6137,"finish",-99,206,614,7046
6140,"finish",-99,206,617,7046
6145,"finish",-99,206,614,7046
6161,"finish",-99,207,618,7046
6164,"finish",-99,207,618,7046
6168,"finish",-99,207,619,7046
6175,"finish",-99,208,626,7046
6181,"finish",-99,208,619,7046
6182,"finish",-99,208,622,7046
6201,"finish",-99,208,620,7046
6206,"finish",-99,208,623,7046
6219,"finish",-99,209,625,7046
6229,"finish",-99,209,627,7046
6230,"finish",-99,209,629,7046
6231,"finish",-99,209,630,7046
6238,"finish",-99,209,631,7046
6254,"finish",-99,210,631,7046
6261,"finish",-99,210,630,7046
6271,"finish",-99,210,630,7046
6274,"finish",-99,211,632,7046
6277,"finish",-99,211,636,7046
6282,"finish",-99,211,637,7046
6290,"finish",-99,211,638,7046
6291,"finish",-99,211,639,7046
6299,"finish",-99,211,639,7046
6302,"finish",-99,211,638,7046
6304,"finish",-99,211,637,7046
6308,"finish",-99,212,638,7046
6309,"finish",-99,212,639,7046
6310,"finish",-99,212,640,7046
6312,"finish",-99,212,640,7046
6313,"finish",-99,212,635,7046
6333,"finish",-99,213,638,7046
6334,"finish",-99,213,643,7046
6336,"finish",-99,213,640,7046
6339,"finish",-99,213,642,7046
6342,"finish",-99,213,642,7046
6352,"finish",-99,213,641,7046
6353,"finish",-99,213,644,7046
6357,"finish",-99,213,642,7046
6367,"finish",-99,214,641,7046
6372,"finish",-99,214,642,7046
6374,"finish",-99,214,647,7046
6376,"finish",-99,214,649,7046
6393,"finish",-99,215,648,7046
6406,"finish",-99,215,648,7046
6412,"finish",-99,215,648,7046
6416,"finish",-99,215,654,7046
6423,"finish",-99,216,651,7046
6442,"finish",-99,216,653,7046
6457,"finish",-99,217,655,7046
6467,"finish",-99,217,658,7046
6480,"finish",-99,217,658,7046
6481,"finish",-99,217,657,7046
6493,"finish",-99,218,659,7046
6496,"finish",-99,218,660,7046
6500,"finish",-99,218,668,7046
6519,"finish",-99,219,660,7046
6533,"finish",-99,219,664,7046
6540,"finish",-99,219,664,7046
6541,"finish",-99,219,669,7046
6542,"finish",-99,219,668,7046
6543,"finish",-99,219,665,7046
6547,"finish",-99,220,666,7046
6550,"finish",-99,220,667,7046
6575,"finish",-99,221,674,7046
6578,"finish",-99,221,672,7046
6583,"finish",-99,221,667,7046
6585,"finish",-99,221,671,7046
6586,"finish",-99,221,672,7046
6592,"finish",-99,221,673,7046
6593,"finish",-99,221,675,7046
6596,"finish",-99,221,671,7046
6608,"finish",-99,222,675,7046
6622,"finish",-99,222,674,7046
6625,"finish",-99,222,684,7046
6642,"finish",-99,222,681,7046
6645,"finish",-99,222,679,7046
6651,"finish",-99,223,678,7046
6676,"finish",-99,224,683,7046
6686,"finish",-99,224,683,7046
6719,"finish",-99,225,689,7046
6725,"finish",-99,225,689,7046
6742,"finish",-99,226,695,7046
6746,"finish",-99,226,691,7046
6747,"finish",-99,226,691,7046
6757,"finish",-99,227,693,7046
6761,"finish",-99,227,693,7046
6762,"finish",-99,227,696,7046
6771,"finish",-99,227,698,7046
6774,"finish",-99,227,695,7046
6775,"finish",-99,227,693,7046
6777,"finish",-99,227,694,7046
6779,"finish",-99,227,697,7046
6797,"finish",-99,228,699,7046
6804,"finish",-99,228,696,7046
6829,"finish",-99,229,702,7046
6842,"finish",-99,230,704,7046
6855,"finish",-99,230,708,7046
6866,"finish",-99,230,706,7046
6868,"finish",-99,230,706,7046
6870,"finish",-99,231,705,7046
6871,"finish",-99,231,708,7046
6875,"finish",-99,231,709,7046
6888,"finish",-99,231,711,7046
6889,"finish",-99,231,708,7046
6904,"finish",-99,231,708,7046
6907,"finish",-99,232,714,7046
6921,"finish",-99,232,712,7046
6939,"finish",-99,232,712,7046
6941,"finish",-99,233,715,7046
6942,"finish",-99,233,714,7046
6946,"finish",-99,233,713,7046
6947,"finish",-99,233,719,7046
6950,"finish",-99,233,723,7046
6955,"finish",-99,233,720,7046
6958,"finish",-99,233,718,7046
6960,"finish",-99,233,717,7046
6968,"finish",-99,234,714,7046
7002,"finish",-99,235,720,7046
7003,"finish",-99,235,721,7046
7019,"finish",-99,236,722,7046
7026,"finish",-99,236,724,7046
7027,"finish",-99,236,723,7046
7034,"finish",-99,236,724,7046
7107,"finish",-99,239,263,7046
7117,"finish",-99,239,269,7046
7124,"finish",-99,239,267,7046
7129,"finish",-99,239,269,7046
